Date,ClosePrice
2010-10-07,7.8135
2010-10-06,7.77
2010-10-05,8.0435
2010-10-04,7.7695
2010-10-01,7.6855
2010-09-30,7.853
2010-09-29,7.9495
2010-09-28,7.985
2010-09-27,7.9685
2010-09-24,8.0365
2010-09-23,7.6425
2010-09-22,7.5915
2010-09-21,7.5365
2010-09-20,7.5652
2010-09-17,7.4163
2010-09-16,7.4065
2010-09-15,7.2725
2010-09-14,7.2875
2010-09-13,7.2535
2010-09-10,7.122
2010-09-09,7.019
2010-09-08,6.957
2010-09-07,6.861
2010-09-03,6.9395
2010-09-02,6.7605
2010-09-01,6.6245
2010-08-31,6.2415
2010-08-30,6.1895
2010-08-27,6.332
2010-08-26,6.243
2010-08-25,6.3425
2010-08-24,6.2265
2010-08-23,6.33
2010-08-20,6.388
2010-08-19,6.3785
2010-08-18,6.4825
2010-08-17,6.443
2010-08-16,6.3035
2010-08-13,6.2345
2010-08-12,6.328
2010-08-11,6.2945
2010-08-10,6.5
2010-08-09,6.4415
2010-08-06,6.416
2010-08-05,6.3915
2010-08-04,6.379
2010-08-03,6.121
2010-08-02,6.0035
2010-07-30,5.8945
2010-07-29,5.843
2010-07-28,5.8565
2010-07-27,5.8565
2010-07-26,5.92
2010-07-23,5.9435
2010-07-22,6.0035
2010-07-21,5.8715
2010-07-20,6.005
2010-07-19,5.997
2010-07-16,5.9245
2010-07-15,6.103
2010-07-14,6.165
2010-07-13,6.1825
2010-07-12,5.9755
2010-07-09,5.863
2010-07-08,5.811
2010-07-07,5.6715
2010-07-06,5.503
2010-07-02,5.457
2010-07-01,5.548
2010-06-30,5.463
2010-06-29,5.4305
2010-06-28,5.89
2010-06-25,6.05
2010-06-24,5.9165
2010-06-23,6.0725
2010-06-22,6.1154
2010-06-21,6.1275
2010-06-18,6.2915
2010-06-17,6.2945
2010-06-16,6.345
2010-06-15,6.342
2010-06-14,6.1915
2010-06-11,6.1515
2010-06-10,6.1605
2010-06-09,5.8955
2010-06-08,5.9418
2010-06-07,6.1005
2010-06-04,6.1385
2010-06-03,6.438
2010-06-02,6.3155
2010-06-01,6.162
2010-05-28,6.273
2010-05-27,6.335
2010-05-26,6.1605
2010-05-25,6.243
2010-05-24,6.106
2010-05-21,6.136
2010-05-20,5.9855
2010-05-19,6.2295
2010-05-18,6.314
2010-05-17,6.4455
2010-05-14,6.4267
2010-05-13,6.5735
2010-05-12,6.6935
2010-05-11,6.523
2010-05-10,6.5645
2010-05-07,6.249
2010-05-06,6.4355
2010-05-05,6.5465
2010-05-04,6.4915
2010-05-03,6.8745
2010-04-30,6.855
2010-04-29,7.0865
2010-04-28,6.9675
2010-04-27,7.101
2010-04-26,7.3555
2010-04-23,7.1815
2010-04-22,7.5045
2010-04-21,7.3215
2010-04-20,7.21
2010-04-19,7.1215
2010-04-16,7.1086
2010-04-15,7.291
2010-04-14,7.214
2010-04-13,7.008
2010-04-12,7.06
2010-04-09,7.003
2010-04-08,7.048
2010-04-07,6.7435
2010-04-06,6.778
2010-04-05,6.5745
2010-04-01,6.5905
2010-03-31,6.7885
2010-03-30,6.829
2010-03-29,6.756
2010-03-26,6.753
2010-03-25,6.7365
2010-03-24,6.402
2010-03-23,6.463
2010-03-22,6.5235
2010-03-19,6.5175
2010-03-18,6.638
2010-03-17,6.567
2010-03-16,6.5895
2010-03-15,6.5565
2010-03-12,6.591
2010-03-11,6.679
2010-03-10,6.5255
2010-03-09,6.441
2010-03-08,6.5055
2010-03-05,6.4455
2010-03-04,6.4265
2010-03-03,6.2945
2010-03-02,6.2765
2010-03-01,6.227
2010-02-26,5.92
2010-02-25,5.91
2010-02-24,5.986
2010-02-23,5.862
2010-02-22,5.9005
2010-02-19,5.876
2010-02-18,5.904
2010-02-17,5.8155
2010-02-16,5.8765
2010-02-12,5.983
2010-02-11,6.0045
2010-02-10,5.868
2010-02-09,5.9015
2010-02-08,5.8415
2010-02-05,5.8695
2010-02-04,5.797
2010-02-03,5.955
2010-02-02,5.906
2010-02-01,5.9435
2010-01-29,6.2705
2010-01-28,6.3015
2010-01-27,6.1375
2010-01-26,5.974
2010-01-25,6.0155
2010-01-22,6.0715
2010-01-21,6.331
2010-01-20,6.289
2010-01-19,6.3805
2010-01-18,6.357
2010-01-15,6.357
2010-01-14,6.3675
2010-01-13,6.4555
2010-01-12,6.3675
2010-01-11,6.5154
2010-01-08,6.676
2010-01-07,6.5
2010-01-06,6.6125
2010-01-05,6.7345
2010-01-04,6.695
2009-12-31,6.726
2009-12-30,6.8245
2009-12-29,6.9705
2009-12-28,6.9655
2009-12-24,6.9235
2009-12-23,6.947
2009-12-22,6.6875
2009-12-21,6.6395
2009-12-18,6.424
2009-12-17,6.3455
2009-12-16,6.418
2009-12-15,6.5115
2009-12-14,6.569
2009-12-11,6.7075
2009-12-10,6.769
2009-12-09,6.5655
2009-12-08,6.7055
2009-12-07,6.7105
2009-12-04,6.879
2009-12-03,7.0585
2009-12-02,7.1125
2009-12-01,6.925
2009-11-30,6.7955
2009-11-27,6.587
2009-11-25,6.7015
2009-11-24,6.647
2009-11-23,6.65
2009-11-20,6.483
2009-11-19,6.4495
2009-11-18,6.5645
2009-11-17,6.5625
2009-11-16,6.5795
2009-11-13,6.6485
2009-11-12,6.5265
2009-11-11,6.4955
2009-11-10,6.5075
2009-11-09,6.3335
2009-11-06,6.31
2009-11-05,6.0305
2009-11-04,5.855
2009-11-03,5.9185
2009-11-02,5.942
2009-10-30,5.9405
2009-10-29,6.1289
2009-10-28,6.082
2009-10-27,6.1035
2009-10-26,6.232
2009-10-23,5.9245
2009-10-22,4.6725
2009-10-21,4.671
2009-10-20,4.749
2009-10-19,4.734
2009-10-16,4.766
2009-10-15,4.8005
2009-10-14,4.873
2009-10-13,4.7415
2009-10-12,4.68
2009-10-09,4.7855
2009-10-08,4.761
2009-10-07,4.6985
2009-10-06,4.5455
2009-10-05,4.4335
2009-10-02,4.4925
2009-10-01,4.552
2009-09-30,4.668
2009-09-29,4.586
2009-09-28,4.6105
2009-09-25,4.526
2009-09-24,4.6055
2009-09-23,4.619
2009-09-22,4.6875
2009-09-21,4.528
2009-09-18,4.514
2009-09-17,4.522
2009-09-16,4.535
2009-09-15,4.1775
2009-09-14,4.193
2009-09-11,4.227
2009-09-10,4.1925
2009-09-09,4.112
2009-09-08,4.045
2009-09-04,3.9435
2009-09-03,3.923
2009-09-02,3.907
2009-09-01,3.958
2009-08-31,4.0595
2009-08-28,4.138
2009-08-27,4.2155
2009-08-26,4.2
2009-08-25,4.2095
2009-08-24,4.225
2009-08-21,4.25
2009-08-20,4.2045
2009-08-19,4.15
2009-08-18,4.106
2009-08-17,4.053
2009-08-14,4.179
2009-08-13,4.23
2009-08-12,4.298
2009-08-11,4.178
2009-08-10,4.222
2009-08-07,4.266
2009-08-06,4.2235
2009-08-05,4.2145
2009-08-04,4.29
2009-08-03,4.372
2009-07-31,4.288
2009-07-30,4.3045
2009-07-29,4.217
2009-07-28,4.249
2009-07-27,4.212
2009-07-24,4.3245
2009-07-23,4.6935
2009-07-22,4.4395
2009-07-21,4.4505
2009-07-20,4.4115
2009-07-17,4.2925
2009-07-16,4.3055
2009-07-15,4.2275
2009-07-14,4.0975
2009-07-13,4.0735
2009-07-10,3.8815
2009-07-09,3.905
2009-07-08,3.868
2009-07-07,3.7815
2009-07-06,3.905
2009-07-03,3.966
2009-07-02,3.966
2009-07-01,4.08
2009-06-30,4.183
2009-06-29,4.1515
2009-06-26,4.194
2009-06-25,4.11
2009-06-24,3.9635
2009-06-23,3.884
2009-06-22,3.9575
2009-06-19,4.148
2009-06-18,4.0798
2009-06-17,4.1325
2009-06-16,4.1075
2009-06-15,4.159
2009-06-12,4.204
2009-06-11,4.2845
2009-06-10,4.3295
2009-06-09,4.354
2009-06-08,4.318
2009-06-05,4.378
2009-06-04,4.276
2009-06-03,4.284
2009-06-02,4.2465
2009-06-01,4.1525
2009-05-29,3.8995
2009-05-28,3.8825
2009-05-27,3.855
2009-05-26,3.9195
2009-05-22,3.782
2009-05-21,3.798
2009-05-20,3.8985
2009-05-19,3.8935
2009-05-18,3.7975
2009-05-15,3.68
2009-05-14,3.7555
2009-05-13,3.7095
2009-05-12,3.8965
2009-05-11,3.9305
2009-05-08,3.8975
2009-05-07,3.964
2009-05-06,4.0995
2009-05-05,4.095
2009-05-04,3.9885
2009-05-01,3.948
2009-04-30,4.026
2009-04-29,3.9895
2009-04-28,4.12
2009-04-27,4.156
2009-04-24,4.223
2009-04-23,4.0305
2009-04-22,3.96
2009-04-21,3.937
2009-04-20,3.8785
2009-04-17,3.9025
2009-04-16,3.8625
2009-04-15,3.7355
2009-04-14,3.861
2009-04-13,3.947
2009-04-09,3.9885
2009-04-08,3.849
2009-04-07,3.7755
2009-04-06,3.8995
2009-04-03,3.9085
2009-04-02,3.817
2009-04-01,3.675
2009-03-31,3.672
2009-03-30,3.572
2009-03-27,3.526
2009-03-26,3.6845
2009-03-25,3.62
2009-03-24,3.6405
2009-03-23,3.779
2009-03-20,3.498
2009-03-19,3.505
2009-03-18,3.5625
2009-03-17,3.5675
2009-03-16,3.349
2009-03-13,3.4315
2009-03-12,3.479
2009-03-11,3.427
2009-03-10,3.2855
2009-03-09,3.0245
2009-03-06,3.0845
2009-03-05,3.2385
2009-03-04,3.2405
2009-03-03,3.085
2009-03-02,3.0995
2009-02-27,3.2395
2009-02-26,3.117
2009-02-25,3.1855
2009-02-24,3.28
2009-02-23,3.0855
2009-02-20,3.193
2009-02-19,3.0975
2009-02-18,3.1175
2009-02-17,3.0835
2009-02-13,3.163
2009-02-12,3.198
2009-02-11,3.2177
2009-02-10,3.1655
2009-02-09,3.3355
2009-02-06,3.3275
2009-02-05,3.159
2009-02-04,3.053
2009-02-03,3.1795
2009-02-02,3.0575
2009-01-30,2.941
2009-01-29,2.5
2009-01-28,2.518
2009-01-27,2.422
2009-01-26,2.4815
2009-01-23,2.5315
2009-01-22,2.497
2009-01-21,2.527
2009-01-20,2.422
2009-01-19,2.5795
2009-01-16,2.5795
2009-01-15,2.572
2009-01-14,2.4245
2009-01-13,2.5725
2009-01-12,2.596
2009-01-09,2.7755
2009-01-08,2.858
2009-01-07,2.81
2009-01-06,2.868
2009-01-05,2.703
2009-01-02,2.718
